property_name,property_id,link
"4 BHK Flat in Sector 65, Gurgaon",B89823266,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-emerald-hills-sector-65-gurgaon-2700-sq-ft-spid-B89823266
"3 BHK Flat in Sector 67, Gurgaon",M89694904,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-merlin-sector-67-gurgaon-2047-sq-ft-spid-M89694904
"3 BHK Flat in Sector 49, Gurgaon",K89851570,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-awho-sispal-vihar-sector-49-gurgaon-1773-sq-ft-spid-K89851570
"5 BHK Flat in Sector 110, Gurgaon",A86443862,https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-enigma-sector-110-gurgaon-7500-sq-ft-spid-A86443862
"3 BHK Flat in Nirvana Country, Gurgaon",J88868186,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-close-north-nirvana-country-gurgaon-2093-sq-ft-spid-J88868186
"3 BHK Flat in Sector 85, Gurgaon",J90568902,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-2131-sq-ft-spid-J90568902
"4 BHK Flat in Sector 92, Gurgaon",S90284056,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sare-petioles-sector-92-gurgaon-2168-sq-ft-spid-S90284056
"3 BHK Flat in Sector 77, Gurgaon",D90274904,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-umang-winter-hills-sector-77-gurgaon-2077-sq-ft-spid-D90274904
"3 BHK Flat in Sector 77, Gurgaon",R90302724,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-umang-winter-hills-sector-77-gurgaon-1822-sq-ft-spid-R90302724
"2 BHK Flat in Sector 85, Gurgaon",R90283422,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-1400-sq-ft-spid-R90283422
"3 BHK Flat in Sector 48, Gurgaon",E88463434,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-resorts-sector-48-gurgaon-2464-sq-ft-spid-E88463434
"3 BHK Flat in Sector 71, Gurgaon",E86803178,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chd-avenue-71-sector-71-gurgaon-1743-sq-ft-spid-E86803178
"2 BHK Flat in Sector 77, Gurgaon",P87938164,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-umang-winter-hills-sector-77-gurgaon-1342-sq-ft-spid-P87938164
"3 BHK Flat in Sector 111, Gurgaon",V90171808,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tashee-capital-gateway-sector-111-gurgaon-1874-sq-ft-spid-V90171808
"2 BHK Flat in Sector 102, Gurgaon",G88195634,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-suncity-avenue-102-sector-102-gurgaon-632-sq-ft-spid-G88195634
"3 BHK Flat in Sector 85, Gurgaon",R90201572,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-2408-sq-ft-spid-R90201572
"3 BHK Flat in Sector 85, Gurgaon",G89733836,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-air-sector-85-gurgaon-1376-sq-ft-spid-G89733836
"4 BHK Flat in Sector 85, Gurgaon",L89717794,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-2812-sq-ft-spid-L89717794
"3 BHK Flat in Sector 79, Gurgaon",C89457768,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-altura-sector-79-gurgaon-2015-sq-ft-spid-C89457768
"2 BHK Flat in Sector 70, Gurgaon",A89171865,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gpl-eden-heights-sector-70-gurgaon-1510-sq-ft-spid-A89171865
"2 BHK Flat in Sector 106, Gurgaon",D88665340,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-paras-dews-sector-106-gurgaon-1385-sq-ft-spid-D88665340
"3 BHK Flat in Sector-33 Sohna, Gurgaon",E87951940,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-flower-valley-aqua-front-towers-sector-33-sohna-gurgaon-1779-sq-ft-spid-E87951940
"3 BHK Flat in Sector 69, Gurgaon",G87867010,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-G87867010
"3 BHK Flat in Sector 69, Gurgaon",D87866506,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-D87866506
"3 BHK Flat in Sector 69, Gurgaon",J87767792,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-J87767792
"3 BHK Flat in Sector 69, Gurgaon",S87763912,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-S87763912
"3 BHK Flat in Sector 80, Gurgaon",M89923550,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-frontier-sector-80-gurgaon-2262-sq-ft-spid-M89923550
"4 BHK Flat in Sector 90, Gurgaon",A87181128,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-1-sector-90-gurgaon-2727-sq-ft-spid-A87181128
"3 BHK Flat in Sector 86, Gurgaon",T89946986,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-T89946986
"2 BHK Flat in Sector 111, Gurgaon",X89577538,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kashish-manor-one-sector-111-gurgaon-1715-sq-ft-spid-X89577538
"3 BHK Flat in Sector 84, Gurgaon",S88472198,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-spaze-privy-at4-sector-84-gurgaon-2275-sq-ft-spid-S88472198
"3 BHK Flat in Sector 92, Gurgaon",R89163575,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sare-homes-sector-92-gurgaon-1326-sq-ft-spid-R89163575
"2 BHK Flat in Sector 77, Gurgaon",R90242414,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-umang-winter-hills-sector-77-gurgaon-1342-sq-ft-spid-R90242414
"3 BHK Flat in Sector 54, Gurgaon",A90598022,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-park-place-sector-54-gurgaon-1983-sq-ft-spid-A90598022
"3 BHK Flat in Sector 66, Gurgaon",I90441860,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1950-sq-ft-spid-I90441860
"3 BHK Flat in Sector 59, Gurgaon",S89869548,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-2095-sq-ft-spid-S89869548
"3 BHK Flat in Sector 81, Gurgaon",C88967804,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-2660-sq-ft-spid-C88967804
"3 BHK Flat in Sector 83, Gurgaon",S88859814,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-gurgaon-21-sector-83-gurgaon-1735-sq-ft-spid-S88859814
"4 BHK Flat in Sector 1A IMT Manesar, Gurgaon",L89430508,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-express-greens-sector-1a-imt-manesar-gurgaon-2359-sq-ft-spid-L89430508
"3 BHK Flat in Sector 79, Gurgaon",S88781562,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-altura-sector-79-gurgaon-2150-sq-ft-spid-S88781562
"3 BHK Flat in Sector 67A, Gurgaon",M90617378,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-corridors-sector-67a-gurgaon-1933-sq-ft-spid-M90617378
"2 BHK Flat in Sector-33 Sohna, Gurgaon",Q89929306,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-nature-plus-sector-33-sohna-gurgaon-1587-sq-ft-spid-Q89929306
"4 BHK Flat in Sector 67, Gurgaon",L83946514,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ireo-victory-valley-sector-67-gurgaon-2847-sq-ft-r1-spid-L83946514
"3 BHK Flat in Sector 105, Gurgaon",Q87132798,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sector-105-gurgaon-900-sq-ft-spid-Q87132798
"4 BHK Flat in Sector 54, Gurgaon",N86604352,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-park-place-sector-54-gurgaon-2700-sq-ft-spid-N86604352
"3 BHK Flat in Sector 30, Gurgaon",D90216612,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-uniworld-city-sector-30-gurgaon-2368-sq-ft-spid-D90216612
"3 BHK Flat in Sohna, Gurgaon",O84142906,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-anmol-sohna-gurgaon-1776-sq-ft-spid-O84142906
"4 BHK Flat in Sector 103, Gurgaon",M86668212,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-centrum-park-sector-103-gurgaon-4900-sq-ft-spid-M86668212
"2 BHK Flat in Sector 47, Gurgaon",G89170817,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-unitech-uniworld-gardens-2-sector-47-gurgaon-997-sq-ft-spid-G89170817
"3 BHK Flat in Sector 90, Gurgaon",T88896816,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-regal-gardens-sector-90-gurgaon-1728-sq-ft-spid-T88896816
"4 BHK Flat in Sector 99, Gurgaon",A88163092,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-vatika-sovereign-park-sector-99-gurgaon-3360-sq-ft-spid-A88163092
"3 BHK Flat in Sector 102, Gurgaon",T89653964,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-heritage-max-sector-102-gurgaon-1936-sq-ft-spid-T89653964
"2 BHK Flat in Sector 36 Sohna, Gurgaon",D89236683,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-global-park-4-sector-36-sohna-gurgaon-1024-sq-ft-spid-D89236683
"3 BHK Flat in Sector 85, Gurgaon",P87310198,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orris-aster-court-premier-sector-85-gurgaon-2120-sq-ft-spid-P87310198
"3 BHK Flat in Sector 81, Gurgaon",D88163614,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2100-sq-ft-spid-D88163614
"3 BHK Flat in Sector 85, Gurgaon",S90292238,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orris-carnation-residency-sector-85-gurgaon-1645-sq-ft-spid-S90292238
"3 BHK Flat in Sector 70A, Gurgaon",G89895922,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-irene-sector-70a-gurgaon-1830-sq-ft-spid-G89895922
"3 BHK Flat in Sector 104, Gurgaon",D89061034,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-triumph-sector-104-gurgaon-2290-sq-ft-spid-D89061034
"4 BHK Flat in Sector 102, Gurgaon",M89042004,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-3198-sq-ft-spid-M89042004
"4 BHK Flat in Sector 69, Gurgaon",G88584546,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-violet-sector-69-gurgaon-2010-sq-ft-spid-G88584546
"4 BHK Flat in Sector 61, Gurgaon",I90559104,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-pioneer-park-sector-61-gurgaon-2438-sq-ft-spid-I90559104
"4 BHK Flat in Nirvana Country, Gurgaon",W90213886,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-close-south-nirvana-country-gurgaon-3098-sq-ft-spid-W90213886
"4 BHK Flat in Nirvana Country, Gurgaon",Z90224902,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-close-south-nirvana-country-gurgaon-2939-sq-ft-spid-Z90224902
"4 BHK Flat in Nirvana Country, Gurgaon",J89917112,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-close-south-nirvana-country-gurgaon-3400-sq-ft-spid-J89917112
"3 BHK Flat in Sector 104, Gurgaon",U88275172,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1689-sq-ft-spid-U88275172
"2 BHK Flat in Sector 104, Gurgaon",I87140110,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1099-sq-ft-r2-spid-I87140110
"4 BHK Flat in Sector 48, Gurgaon",X88513482,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-city-sector-48-gurgaon-2076-sq-ft-spid-X88513482
"3 BHK Flat in Sector 66, Gurgaon",K88691678,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-enclave-sector-66-gurgaon-1920-sq-ft-spid-K88691678
"3 BHK Flat in Sector 102, Gurgaon",Y88062760,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-heritage-max-sector-102-gurgaon-1942-sq-ft-spid-Y88062760
"3 BHK Flat in Sector 109, Gurgaon",G90565516,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-kocoon-sector-109-gurgaon-1745-sq-ft-spid-G90565516
"4 BHK Flat in Sector 86, Gurgaon",B42579449,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-2356-sq-ft-r6-spid-B42579449
"4 BHK Flat in Sector 86, Gurgaon",N61446680,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-2356-sq-ft-r9-spid-N61446680
"3 BHK Flat in Sector 113, Gurgaon",S89125273,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smartworld-one-dxp-sector-113-gurgaon-2015-sq-ft-spid-S89125273
"3 BHK Flat in Sector 70, Gurgaon",S89546130,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-orange-sector-70-gurgaon-1437-sq-ft-spid-S89546130
"4 BHK Flat in Sector 86, Gurgaon",I42227729,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-2356-sq-ft-r21-spid-I42227729
"2 BHK Flat in Sector 91, Gurgaon",W55425878,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-tarc-maceo-sector-91-gurgaon-1310-sq-ft-r8-spid-W55425878
"3 BHK Flat in Sector 86, Gurgaon",S89201203,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-S89201203
"4 BHK Flat in Sector 91, Gurgaon",L42452385,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-sector-91-gurgaon-2364-sq-ft-r17-spid-L42452385
"4 BHK Flat in Sector 72, Gurgaon",X89872964,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2905-sq-ft-spid-X89872964
"3 BHK Flat in Sector 86, Gurgaon",V40097707,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-1930-sq-ft-r9-spid-V40097707
"3 BHK Flat in Sector 106, Gurgaon",H89789418,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-dews-sector-106-gurgaon-1900-sq-ft-spid-H89789418
"3 BHK Flat in Sector 86, Gurgaon",X89201251,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-X89201251
"4 BHK Flat in Sector 90, Gurgaon",N43831871,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-1-sector-90-gurgaon-2727-sq-ft-r21-spid-N43831871
"4 BHK Flat in Sector 91, Gurgaon",R42579857,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-sector-91-gurgaon-2727-sq-ft-r17-spid-R42579857
"3 BHK Flat in Sohna, Gurgaon",K87973088,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-anmol-sohna-gurgaon-1527-sq-ft-spid-K87973088
"4 BHK Flat in Sector 102, Gurgaon",X88069508,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-3198-sq-ft-spid-X88069508
"3 BHK Flat in Sector 104, Gurgaon",F88045394,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1389-sq-ft-spid-F88045394
"4 BHK Flat in Sector 72, Gurgaon",M90076682,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2905-sq-ft-spid-M90076682
"4 BHK Flat in Sector 110, Gurgaon",D89890160,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-enigma-sector-110-gurgaon-3400-sq-ft-spid-D89890160
"2 BHK Flat in Sector 89, Gurgaon",L86831800,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1296-sq-ft-r1-spid-L86831800
"2 BHK Flat in DLF Phase 4, Gurgaon",U90032754,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dlf-regency-park-1-dlf-phase-4-gurgaon-1105-sq-ft-spid-U90032754
"3 BHK Flat in DLF Phase 4, Gurgaon",T89715304,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-ridgewood-estate-dlf-phase-4-gurgaon-1414-sq-ft-spid-T89715304
"4 BHK Flat in Sector 66, Gurgaon",N46313315,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ireo-uptown-sector-66-gurgaon-2052-sq-ft-r18-spid-N46313315
"3 BHK Flat in Sector 37D, Gurgaon",C90115476,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-primera-sector-37d-gurgaon-1775-sq-ft-spid-C90115476
"3 BHK Flat in Sector 37D, Gurgaon",C89132645,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bptp-terra-sector-37d-gurgaon-1832-sq-ft-spid-C89132645
"4 BHK Flat in DLF Phase 5, Gurgaon",W89982884,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-icon-dlf-phase-5-gurgaon-2610-sq-ft-spid-W89982884
"4 BHK Flat in Sector 81, Gurgaon",R88163768,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2825-sq-ft-spid-R88163768
"2 BHK Flat in Sector 106, Gurgaon",O82697204,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-paras-dews-sector-106-gurgaon-1385-sq-ft-r1-spid-O82697204
"3 BHK Flat in Sector 61, Gurgaon",X71775192,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1595-sq-ft-r9-spid-X71775192
"4 BHK Flat in Sector 86, Gurgaon",K89100255,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-2364-sq-ft-spid-K89100255
"4 BHK Flat in Sector 110, Gurgaon",H87994638,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-enigma-sector-110-gurgaon-3400-sq-ft-spid-H87994638
"3 BHK Flat in Sector 69, Gurgaon",Z87865934,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-Z87865934
"3 BHK Flat in Sector 82A, Gurgaon",E89742722,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-primus-sector-82a-gurgaon-1818-sq-ft-spid-E89742722
"3 BHK Flat in Sector 86, Gurgaon",L89615732,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-L89615732
"3 BHK Flat in Sector 93, Gurgaon",C89000936,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-spaze-privvy-the-address-sector-93-gurgaon-1805-sq-ft-spid-C89000936
"3 BHK Flat in Sector 66, Gurgaon",Q84522432,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1950-sq-ft-spid-Q84522432
"3 BHK Flat in Sector 63A, Gurgaon",G88734238,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-laburnum-victory-floors-sector-63a-gurgaon-1700-sq-ft-spid-G88734238
"2 BHK Flat in Sector 89, Gurgaon",J90380880,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-soulitude-sector-89-gurgaon-800-sq-ft-spid-J90380880
"3 BHK Flat in Sector 102, Gurgaon",S90185718,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bptp-amstoria-sector-102-gurgaon-2727-sq-ft-spid-S90185718
"3 BHK Flat in Sector 62, Gurgaon",Z86878520,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-digihomes-sector-62-gurgaon-2588-sq-ft-spid-Z86878520
"3 BHK Flat in Sector 102, Gurgaon",E89847296,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-heritage-max-sector-102-gurgaon-1942-sq-ft-spid-E89847296
"3 BHK Flat in Sector 92, Gurgaon",X89043020,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-global-city-92-sector-92-gurgaon-1091-sq-ft-spid-X89043020
"3 BHK Flat in Sector 107, Gurgaon",K88963156,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-woodshire-sector-107-gurgaon-1943-sq-ft-spid-K88963156
"4 BHK Flat in Sector 90, Gurgaon",Q83921604,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-regal-gardens-sector-90-gurgaon-2225-sq-ft-r1-spid-Q83921604
"4 BHK Flat in Sector 113, Gurgaon",X86587432,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-capital-sector-113-gurgaon-2100-sq-ft-r1-spid-X86587432
"3 BHK Flat in Sector 66, Gurgaon",Z88406456,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1900-sq-ft-spid-Z88406456
"3 BHK Flat in Sector 66, Gurgaon",D88406662,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1950-sq-ft-spid-D88406662
"4 BHK Flat in Sector 79, Gurgaon",M88052806,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-altura-sector-79-gurgaon-2675-sq-ft-spid-M88052806
"3 BHK Flat in Sector 89, Gurgaon",G89807566,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-greenopolis-sector-89-gurgaon-1910-sq-ft-spid-G89807566
"3 BHK Flat in Sector 109, Gurgaon",G89563112,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sbtl-caladium-sector-109-gurgaon-2505-sq-ft-spid-G89563112
"4 BHK Flat in Sector 92, Gurgaon",M88164150,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-garden-city-floors-sector-92-gurgaon-2250-sq-ft-spid-M88164150
"4 BHK Flat in Sector 92, Gurgaon",W89908518,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-altura-at-dxp-92-sector-92-gurgaon-2280-sq-ft-spid-W89908518
"3 BHK Flat in Sector 53, Gurgaon",U88683012,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-parsvnath-exotica-sector-53-gurgaon-2650-sq-ft-spid-U88683012
